id,primary_type,community_area,year,latitude,longitude
22870,HOMICIDE,28,2016,41.872058601,-87.68743886
24036,HOMICIDE,8,2018,41.905921825,-87.650321536
21565,HOMICIDE,71,2014,41.753644669,-87.642897137
21652,HOMICIDE,63,2014,41.801134776,-87.683856869
22213,HOMICIDE,27,2015,41.876895616,-87.703546558
21786,HOMICIDE,44,2015,41.746875014,-87.636622787
21418,HOMICIDE,68,2014,41.766457683,-87.649299205
22393,HOMICIDE,23,2016,41.901842459,-87.726278212
23466,HOMICIDE,71,2017,41.733777787,-87.635038724
21946,HOMICIDE,49,2015,41.713770588,-87.623655857
21140,HOMICIDE,22,2013,41.928829366,-87.709408246
20977,HOMICIDE,66,2013,41.778340981,-87.703122242
22680,HOMICIDE,70,2016,41.741573669,-87.702782023
20764,HOMICIDE,26,2013,41.879328725,-87.723179151
23899,HOMICIDE,42,2018,41.774038781,-87.607044646
24364,HOMICIDE,64,2018,41.775264034,-87.765094943
22878,HOMICIDE,24,2016,41.900033914,-87.658884142
24120,HOMICIDE,73,2018,41.702685172,-87.645134401
21653,HOMICIDE,68,2014,41.75758973,-87.641777315
21543,HOMICIDE,10,2014,41.987226288,-87.785228185
23179,HOMICIDE,68,2017,41.793372488,-87.631806919
23923,HOMICIDE,31,2018,41.851666314,-87.678280698
24190,HOMICIDE,28,2018,41.864276345,-87.659807086
21579,HOMICIDE,44,2014,41.745019172,-87.603791701
21512,HOMICIDE,22,2014,41.923272622,-87.724289273
22238,HOMICIDE,30,2015,41.853732894,-87.696854787
21384,HOMICIDE,17,2014,41.941040735,-87.788590101
23070,HOMICIDE,31,2016,41.853956955,-87.67958241
21033,HOMICIDE,26,2013,41.879328725,-87.723179151
23866,HOMICIDE,25,2018,41.902184391,-87.761895561
24173,HOMICIDE,66,2018,41.778272698,-87.700684836
23587,HOMICIDE,31,2017,41.848172835,-87.68553208
24347,HOMICIDE,27,2018,41.876912324,-87.701093557
22905,HOMICIDE,23,2016,41.892659233,-87.719893677
23139,HOMICIDE,58,2017,41.821381819,-87.702025334
23871,HOMICIDE,29,2018,41.867575044,-87.719564481
24101,HOMICIDE,53,2018,41.672326754,-87.622493441
21357,HOMICIDE,22,2014,41.93079368,-87.722060506
22313,HOMICIDE,63,2016,41.789518444,-87.693680468
23037,HOMICIDE,71,2016,41.731514496,-87.666584965
23672,HOMICIDE,51,2017,41.720297224,-87.551046255
24006,HOMICIDE,27,2018,41.887443217,-87.712381872
24153,HOMICIDE,26,2018,41.883238526,-87.736086724
21029,HOMICIDE,20,2013,41.914208997,-87.726469659
21445,HOMICIDE,24,2014,41.894004398,-87.653691681
21703,HOMICIDE,66,2014,41.769382055,-87.689481623
23806,HOMICIDE,26,2018,41.875040676,-87.725478099
20961,HOMICIDE,42,2013,41.773941358,-87.609435992
23618,HOMICIDE,68,2017,41.765992802,-87.650499121
21126,HOMICIDE,44,2013,41.745813125,-87.603493223
22939,HOMICIDE,29,2016,41.863387668,-87.710456054
21976,HOMICIDE,46,2015,41.742883417,-87.549515319
21199,HOMICIDE,44,2013,41.750615278,-87.625808133
24203,HOMICIDE,68,2018,41.780729909,-87.653316256
23662,HOMICIDE,53,2017,41.659929132,-87.618282255
23937,HOMICIDE,44,2018,41.750706929,-87.602741498
20900,HOMICIDE,49,2013,41.699851294,-87.624977038
23862,HOMICIDE,28,2018,41.8763156,-87.669271624
22998,HOMICIDE,29,2016,41.859938518,-87.705486037
21020,HOMICIDE,23,2013,41.899584317,-87.71401271
22932,HOMICIDE,25,2016,41.886380004,-87.741786497
20943,HOMICIDE,69,2013,41.761603489,-87.615197285
22408,HOMICIDE,16,2016,41.946598555,-87.727408706
22670,HOMICIDE,69,2016,41.77202561,-87.623472325
24245,HOMICIDE,25,2018,41.883603754,-87.757628691
23440,HOMICIDE,23,2017,41.898757787,-87.742561181
21943,HOMICIDE,77,2015,41.989958168,-87.670508463
23912,HOMICIDE,24,2018,41.908873745,-87.694510874
23212,HOMICIDE,43,2017,41.766823898,-87.56648168
21893,HOMICIDE,6,2015,41.935389593,-87.652679121
23048,HOMICIDE,25,2016,41.907980712,-87.773133138
21037,HOMICIDE,29,2013,41.865400546,-87.71783042
24925,HOMICIDE,8,2018,41.896472326,-87.643252484
22717,HOMICIDE,22,2016,41.930884512,-87.72573097
21097,HOMICIDE,69,2013,41.762969417,-87.629715364
21738,HOMICIDE,30,2015,41.848054237,-87.712759263
22129,HOMICIDE,49,2015,41.698878276,-87.634138449
24386,HOMICIDE,71,2018,41.748108857,-87.652462316
20913,HOMICIDE,27,2013,41.884691979,-87.712103707
21508,HOMICIDE,43,2014,41.757865688,-87.556553285
23643,HOMICIDE,71,2017,41.731890503,-87.641067524
22859,HOMICIDE,52,2016,41.716873697,-87.535282917
23276,HOMICIDE,29,2017,41.865239745,-87.720089778
20810,HOMICIDE,25,2013,41.879043079,-87.745225096
23129,HOMICIDE,25,2017,41.882711052,-87.771874008
21396,HOMICIDE,25,2014,41.901269153,-87.762164527
23272,HOMICIDE,58,2017,41.809290876,-87.688256841
23280,HOMICIDE,25,2017,41.901564604,-87.760876229
21682,HOMICIDE,49,2014,41.704136655,-87.623435884
20984,HOMICIDE,51,2013,41.703823312,-87.565729315
20928,HOMICIDE,68,2013,41.759046167,-87.638463019
23715,HOMICIDE,43,2017,41.757481308,-87.557745407
24521,HOMICIDE,46,2018,41.736450174,-87.545816084
21185,HOMICIDE,49,2013,41.70809791,-87.621854148
23882,HOMICIDE,43,2018,41.769222543,-87.573938576
22587,HOMICIDE,61,2016,41.80128203,-87.668818274
24169,HOMICIDE,27,2018,41.877161325,-87.719678391
22337,HOMICIDE,44,2015,41.743299025,-87.602579976
21529,HOMICIDE,44,2014,41.74950263,-87.601087746
23693,HOMICIDE,3,2017,41.967186473,-87.660544329
21878,HOMICIDE,28,2015,41.862535492,-87.652193172
22573,HOMICIDE,71,2016,41.733631506,-87.656920122
22175,HOMICIDE,25,2015,41.896172886,-87.765442195
24061,HOMICIDE,25,2018,41.878560762,-87.748042277
22434,HOMICIDE,49,2016,41.686252712,-87.632517867
24306,HOMICIDE,24,2018,41.899699629,-87.667909071
21411,HOMICIDE,46,2014,41.744536265,-87.560568865
24128,HOMICIDE,67,2018,41.776909735,-87.667823427
22640,HOMICIDE,62,2016,41.792142544,-87.732936024
20904,HOMICIDE,4,2013,41.977017622,-87.692447486
21040,HOMICIDE,26,2013,41.878857822,-87.726495797
20959,HOMICIDE,71,2013,41.734942451,-87.658177709
24356,HOMICIDE,66,2018,41.773071434,-87.680910326
22164,HOMICIDE,30,2015,41.836836526,-87.728349775
21435,HOMICIDE,26,2014,41.881854367,-87.724388981
23741,HOMICIDE,76,2017,41.975978414,-87.83662354
22820,HOMICIDE,30,2016,41.854090469,-87.695518813
21273,HOMICIDE,22,2014,41.917371725,-87.70931778
21275,HOMICIDE,71,2014,41.745907494,-87.664537893
23881,HOMICIDE,25,2018,41.882117181,-87.773895253
22816,HOMICIDE,68,2016,41.762558132,-87.651624155
23709,HOMICIDE,29,2017,41.859912232,-87.718892563
23305,HOMICIDE,68,2017,41.787254994,-87.630381236
21954,HOMICIDE,30,2015,41.841916851,-87.726918365
22431,HOMICIDE,25,2016,41.910093946,-87.76423872
22936,HOMICIDE,58,2016,41.808069268,-87.70803582
23995,HOMICIDE,49,2018,41.704419193,-87.624304349
23573,HOMICIDE,1,2017,42.018734342,-87.66588196
21132,HOMICIDE,44,2013,41.743423523,-87.600152807
22984,HOMICIDE,61,2016,41.809899919,-87.672294587
24225,HOMICIDE,54,2018,41.648931657,-87.616380495
21001,HOMICIDE,69,2013,41.756274573,-87.597924829
23405,HOMICIDE,40,2017,41.795570057,-87.624111052
21997,HOMICIDE,23,2015,41.892603612,-87.722329283
24297,HOMICIDE,29,2018,41.867661151,-87.730118883
22651,HOMICIDE,46,2016,41.749604999,-87.554069316
24183,HOMICIDE,71,2018,41.751372197,-87.661849885
23607,HOMICIDE,49,2017,41.708684732,-87.623554316
23935,HOMICIDE,43,2018,41.760080391,-87.558186925
23546,HOMICIDE,63,2017,41.790925443,-87.685210383
21983,HOMICIDE,2,2015,41.99969642,-87.680892445
20754,HOMICIDE,24,2013,41.908886162,-87.693291067
21942,HOMICIDE,29,2015,41.861972438,-87.71773114
24096,HOMICIDE,71,2018,41.750374294,-87.662025195
22922,HOMICIDE,25,2016,41.874123475,-87.743783138
23665,HOMICIDE,51,2017,41.719965558,-87.576511435
22807,HOMICIDE,27,2016,41.87929253,-87.692352657
24355,HOMICIDE,66,2018,41.773071434,-87.680910326
20969,HOMICIDE,27,2013,41.872866052,-87.697388322
23685,HOMICIDE,73,2017,41.70266142,-87.643918879
23593,HOMICIDE,25,2017,41.914284454,-87.772056629
22305,HOMICIDE,1,2016,42.005937282,-87.661019227
23264,HOMICIDE,20,2017,41.926232713,-87.736656017
21343,HOMICIDE,69,2014,41.752395462,-87.601571604
22443,HOMICIDE,37,2016,41.795991039,-87.630542489
22999,HOMICIDE,69,2016,41.760948626,-87.630899336
24196,HOMICIDE,69,2018,41.756699697,-87.608684202
22766,HOMICIDE,67,2016,41.772311731,-87.655861355
22127,HOMICIDE,37,2015,41.818159764,-87.635568188
21627,HOMICIDE,26,2014,41.878507287,-87.7255958
21152,HOMICIDE,71,2013,41.734942451,-87.658177709
21487,HOMICIDE,66,2014,41.770962966,-87.684637876
21988,HOMICIDE,29,2015,41.867262482,-87.713994347
23712,HOMICIDE,25,2017,41.884923991,-87.757679269
23697,HOMICIDE,67,2017,41.776869812,-87.666617661
23287,HOMICIDE,68,2017,41.760998681,-87.641865334
21950,HOMICIDE,26,2015,41.872459213,-87.733473728
23204,HOMICIDE,25,2017,41.894945957,-87.75494476
21584,HOMICIDE,44,2013,41.744965129,-87.608695245
22778,HOMICIDE,50,2016,41.689962568,-87.605940852
22555,HOMICIDE,42,2016,41.778453514,-87.613891108
24019,HOMICIDE,26,2018,41.878856261,-87.726719805
22024,HOMICIDE,61,2015,41.81504317,-87.669996658
24260,HOMICIDE,61,2018,41.797683743,-87.663999836
22122,HOMICIDE,61,2015,41.797127818,-87.652523151
21288,HOMICIDE,25,2014,41.884808053,-87.756450067
21473,HOMICIDE,7,2014,41.925162419,-87.667277075
21718,HOMICIDE,43,2015,41.751678423,-87.57023511
23086,HOMICIDE,25,2017,41.888677432,-87.746697587
24380,HOMICIDE,26,2018,41.874153389,-87.735238688
21842,HOMICIDE,3,2015,41.971125877,-87.648264775
22152,HOMICIDE,25,2015,41.876581037,-87.745137513
22683,HOMICIDE,26,2016,41.870493379,-87.72287767
22900,HOMICIDE,8,2016,41.906489594,-87.640198387
23110,HOMICIDE,27,2017,41.873517205,-87.701005851
20998,HOMICIDE,46,2013,41.74929316,-87.574723198
23726,HOMICIDE,29,2017,41.863777237,-87.7263227
23602,HOMICIDE,43,2017,41.766897557,-87.575098672
22414,HOMICIDE,23,2016,41.895490776,-87.713156054
23230,HOMICIDE,71,2017,41.746844585,-87.654461825
23401,HOMICIDE,25,2017,41.902230588,-87.75740997
21764,HOMICIDE,67,2015,41.768431709,-87.674333391
21563,HOMICIDE,8,2014,41.905903568,-87.640858621
22033,HOMICIDE,26,2015,41.878823468,-87.729349283
21700,HOMICIDE,71,2014,41.751777294,-87.64041045
23931,HOMICIDE,68,2018,41.767829035,-87.650549297
22092,HOMICIDE,71,2015,41.742420897,-87.66809174
21048,HOMICIDE,45,2013,41.745242802,-87.594126176
21665,HOMICIDE,30,2014,41.84621638,-87.715452568
23770,HOMICIDE,22,2018,41.915820895,-87.705228873
21581,HOMICIDE,43,2014,41.763823915,-87.561085218
24166,HOMICIDE,40,2018,41.80149383,-87.617733802
21457,HOMICIDE,46,2014,41.736511877,-87.550025137
23955,HOMICIDE,8,2018,41.897572198,-87.641789773
20938,HOMICIDE,72,2013,41.71309546,-87.667676345
22926,HOMICIDE,73,2016,41.71581514,-87.650843713
21825,HOMICIDE,73,2015,41.708145189,-87.651378966
20922,HOMICIDE,58,2013,41.807898548,-87.690530276
24292,HOMICIDE,53,2018,41.669624341,-87.639231527
23389,HOMICIDE,25,2017,41.910184252,-87.770310746
23669,HOMICIDE,23,2017,41.899059982,-87.721657992
22384,HOMICIDE,23,2016,41.902731096,-87.71947402
21675,HOMICIDE,43,2014,41.759818573,-87.577377477
23260,HOMICIDE,1,2017,42.021126884,-87.667233332
23784,HOMICIDE,19,2018,41.922001458,-87.776045651
22190,HOMICIDE,27,2015,41.875457866,-87.710129573
21598,HOMICIDE,25,2014,41.881257892,-87.763224094
23270,HOMICIDE,18,2017,41.930761285,-87.805722243
21714,HOMICIDE,25,2015,41.894009145,-87.751482327
21887,HOMICIDE,35,2015,41.828743353,-87.624192644
23983,HOMICIDE,46,2018,41.751054131,-87.555305122
23814,HOMICIDE,29,2018,41.861720639,-87.736048391
24069,HOMICIDE,38,2018,41.818579158,-87.608023685
20965,HOMICIDE,1,2013,42.016442806,-87.672496668
22825,HOMICIDE,69,2016,41.753999593,-87.616605079
24143,HOMICIDE,68,2018,41.780699031,-87.650885751
23805,HOMICIDE,71,2018,41.737260844,-87.649730029
23700,HOMICIDE,2,2017,41.995030781,-87.691019717
21742,HOMICIDE,60,2015,41.83607872,-87.657409354
21923,HOMICIDE,58,2015,41.816040159,-87.70428986
22873,HOMICIDE,38,2016,41.809434647,-87.613163078
21282,HOMICIDE,43,2014,41.769167875,-87.584423262
20831,HOMICIDE,23,2013,41.892234447,-87.717436972
23688,HOMICIDE,25,2017,41.89728627,-87.753208314
21892,HOMICIDE,3,2015,41.969820278,-87.656236308
23570,HOMICIDE,49,2017,41.686238944,-87.628919212
23090,HOMICIDE,41,2017,41.801809396,-87.590494612
22994,HOMICIDE,69,2016,41.752446161,-87.605232163
22380,HOMICIDE,43,2016,41.767133915,-87.569351843
21564,HOMICIDE,54,2014,41.653886078,-87.602142471
24148,HOMICIDE,2,2018,41.994637164,-87.703181681
22861,HOMICIDE,61,2016,41.814878195,-87.667569904
23430,HOMICIDE,68,2017,41.772972076,-87.644610871
24104,HOMICIDE,61,2018,41.805765182,-87.673404434
22025,HOMICIDE,28,2015,41.863459158,-87.652462374
23732,HOMICIDE,26,2017,41.874153389,-87.735238688
23539,HOMICIDE,19,2017,41.923840059,-87.774908897
21608,HOMICIDE,67,2014,41.762245159,-87.65951166
22410,HOMICIDE,45,2016,41.73969315,-87.582175333
21674,HOMICIDE,25,2014,41.891384335,-87.77217268
23458,HOMICIDE,42,2017,41.779630545,-87.61078722
23219,HOMICIDE,71,2017,41.738844769,-87.646126146
20882,HOMICIDE,68,2013,41.770270107,-87.640240794
21460,HOMICIDE,3,2014,41.962084512,-87.662337129
21618,HOMICIDE,25,2014,41.881263116,-87.75876604
23060,HOMICIDE,25,2017,41.879290642,-87.741598513
21006,HOMICIDE,61,2013,41.814000807,-87.671504085
24172,HOMICIDE,25,2018,41.900437017,-87.753822617
22038,HOMICIDE,26,2015,41.875163473,-87.733698124
21711,HOMICIDE,61,2014,41.802627142,-87.653876989
22207,HOMICIDE,63,2015,41.799841911,-87.702515527
22200,HOMICIDE,44,2015,41.743997966,-87.603308578
24089,HOMICIDE,28,2018,41.881149287,-87.687747582
22973,HOMICIDE,34,2016,41.850965083,-87.632925101
24186,HOMICIDE,61,2018,41.818506126,-87.665206456
23646,HOMICIDE,43,2017,41.772625715,-87.576471929
23558,HOMICIDE,29,2017,41.860229103,-87.71402184
20762,HOMICIDE,8,2013,41.906890723,-87.638460098
23692,HOMICIDE,69,2017,41.76882823,-87.618558836
24298,HOMICIDE,74,2018,41.698001982,-87.710824195
23126,HOMICIDE,11,2017,41.975185467,-87.761195638
21937,HOMICIDE,25,2015,41.883264252,-87.766614133
21383,HOMICIDE,26,2014,41.870739112,-87.723675732
22222,HOMICIDE,25,2015,41.912160756,-87.764319557
21053,HOMICIDE,38,2013,41.821479584,-87.618487202
24009,HOMICIDE,66,2018,41.774640959,-87.687185395
22630,HOMICIDE,68,2016,41.778707792,-87.638709091
22055,HOMICIDE,61,2015,41.801472294,-87.653496757
21107,HOMICIDE,25,2013,41.874393341,-87.76464733
22187,HOMICIDE,68,2015,41.79025463,-87.642618096
21092,HOMICIDE,68,2013,41.783857613,-87.64489038
24026,HOMICIDE,53,2018,41.670052557,-87.6284259
21723,HOMICIDE,38,2015,41.823354247,-87.618539727
23428,HOMICIDE,71,2017,41.744430187,-87.649932476
21799,HOMICIDE,53,2015,41.671516943,-87.651443612
21768,HOMICIDE,25,2015,41.884498505,-87.741458652
23586,HOMICIDE,25,2017,41.889968929,-87.752973368
21532,HOMICIDE,14,2014,41.967215704,-87.720664469
22160,HOMICIDE,25,2015,41.880490151,-87.745927891
22513,HOMICIDE,46,2016,41.733256241,-87.552717215
22050,HOMICIDE,43,2015,41.769074527,-87.566528191
24317,HOMICIDE,21,2018,41.94023795,-87.698549757
22887,HOMICIDE,67,2016,41.776848381,-87.673840285
22700,HOMICIDE,26,2016,41.880769306,-87.722118889
22428,HOMICIDE,63,2016,41.797374202,-87.691999717
21560,HOMICIDE,3,2014,41.963997616,-87.660997047
23872,HOMICIDE,61,2018,41.811502954,-87.66383031
24108,HOMICIDE,29,2018,41.867336905,-87.722768188
24216,HOMICIDE,53,2018,41.671647143,-87.64657781
23312,HOMICIDE,45,2017,41.746857087,-87.592946018
23119,HOMICIDE,49,2017,41.68654917,-87.632529294
23754,HOMICIDE,23,2017,41.88900644,-87.723461672
23898,HOMICIDE,71,2018,41.753421993,-87.650177933
23775,HOMICIDE,25,2018,41.890022969,-87.758808744
21805,HOMICIDE,67,2015,41.763864124,-87.676542751
23036,HOMICIDE,58,2016,41.823575665,-87.700741695
23739,HOMICIDE,23,2017,41.897177087,-87.727806319
24327,HOMICIDE,69,2018,41.765452354,-87.628713201
24351,HOMICIDE,73,2018,41.728579099,-87.658299293
20886,HOMICIDE,61,2013,41.815210275,-87.667573802
21623,HOMICIDE,67,2014,41.762189803,-87.663184929
23228,HOMICIDE,25,2017,41.886755667,-87.765095923
22627,HOMICIDE,25,2016,41.890176109,-87.750532837
23887,HOMICIDE,61,2018,41.797034023,-87.670743508
22800,HOMICIDE,40,2016,41.793583868,-87.627785424
23679,HOMICIDE,3,2017,41.968654176,-87.659532372
21833,HOMICIDE,59,2015,41.831181589,-87.678973942
23341,HOMICIDE,68,2017,41.788010047,-87.634039814
21857,HOMICIDE,3,2015,41.968197047,-87.659261403
21466,HOMICIDE,75,2014,41.694634809,-87.654615685
23138,HOMICIDE,7,2017,41.925592265,-87.631183406
23487,HOMICIDE,73,2017,41.715629541,-87.645490794
22301,HOMICIDE,25,2016,41.902261847,-87.754893433
22935,HOMICIDE,28,2015,41.874077392,-87.674225948
23748,HOMICIDE,25,2017,41.888934734,-87.756317452
22319,HOMICIDE,63,2016,41.789518444,-87.693680468
21055,HOMICIDE,61,2013,41.800289545,-87.67326624
22231,HOMICIDE,25,2015,41.900939282,-87.753292795
21984,HOMICIDE,16,2015,41.965248952,-87.73856815
21662,HOMICIDE,61,2014,41.793878243,-87.677945319
24322,HOMICIDE,49,2018,41.70715274,-87.624336573
23910,HOMICIDE,43,2018,41.759548331,-87.56477236
23148,HOMICIDE,61,2017,41.802425043,-87.664801389
23996,HOMICIDE,69,2018,41.758361783,-87.617725721
23574,HOMICIDE,25,2017,41.879412082,-87.752485042
21969,HOMICIDE,61,2015,41.799031303,-87.644064187
23346,HOMICIDE,42,2017,41.781615697,-87.602706055
22302,HOMICIDE,67,2016,41.786215552,-87.660742079
21016,HOMICIDE,29,2013,41.862916308,-87.709564878
21735,HOMICIDE,44,2015,41.750472394,-87.634297122
21177,HOMICIDE,53,2013,41.682060252,-87.657874171
21895,HOMICIDE,30,2015,41.852670072,-87.6942409
20809,HOMICIDE,25,2013,41.889558369,-87.746704217
23363,HOMICIDE,25,2017,41.912661095,-87.766163117
24155,HOMICIDE,25,2018,41.884343351,-87.753542081
23713,HOMICIDE,66,2017,41.779161784,-87.690293056
22126,HOMICIDE,37,2015,41.818159764,-87.635568188
22850,HOMICIDE,2,2016,41.99106445,-87.69576803
21224,HOMICIDE,44,2014,41.744270923,-87.631704085
23701,HOMICIDE,25,2017,41.909956118,-87.769118762
24079,HOMICIDE,19,2018,41.936268932,-87.743141292
21998,HOMICIDE,46,2015,41.747587631,-87.557673948
21868,HOMICIDE,57,2015,41.80549527,-87.725963532
22552,HOMICIDE,29,2016,41.858461536,-87.713972819
23011,HOMICIDE,25,2016,41.90306359,-87.764315848
20755,HOMICIDE,67,2013,41.793190941,-87.659704705
24184,HOMICIDE,67,2018,41.78929416,-87.672957355
23146,HOMICIDE,67,2017,41.790284195,-87.673321223
20767,HOMICIDE,26,2013,41.875040676,-87.725478099
23094,HOMICIDE,71,2017,41.747723579,-87.659729496
24239,HOMICIDE,27,2018,41.88281374,-87.704325717
23261,HOMICIDE,46,2017,41.742091856,-87.570953222
20844,HOMICIDE,16,2013,41.953591941,-87.73284591
21022,HOMICIDE,30,2013,41.839944326,-87.731729746
22081,HOMICIDE,29,2015,41.856035263,-87.713908132
23475,HOMICIDE,25,2017,41.886329948,-87.758955679
21615,HOMICIDE,44,2014,41.735760402,-87.60300984
21303,HOMICIDE,41,2014,41.801307936,-87.584690956
21153,HOMICIDE,67,2013,41.76039299,-87.661425975
23231,HOMICIDE,54,2017,41.656657626,-87.605130097
21626,HOMICIDE,23,2014,41.892510293,-87.722326499
24146,HOMICIDE,19,2018,41.927175388,-87.756259616
24898,HOMICIDE,42,2018,41.779498245,-87.61200593
21666,HOMICIDE,8,2014,41.891694878,-87.626155832
21797,HOMICIDE,45,2015,41.741170915,-87.585745319
22782,HOMICIDE,26,2016,41.879593807,-87.739722962
21606,HOMICIDE,65,2014,41.778624258,-87.725648875
21391,HOMICIDE,38,2014,41.823156373,-87.621587057
22236,HOMICIDE,68,2015,41.764737154,-87.641531954
21274,HOMICIDE,1,2014,42.004694436,-87.672883168
21537,HOMICIDE,30,2014,41.844206297,-87.728096851
21328,HOMICIDE,43,2014,41.757592553,-87.557557148
21689,HOMICIDE,66,2014,41.785691,-87.692354502
23878,HOMICIDE,26,2018,41.875261016,-87.726147954
21325,HOMICIDE,31,2013,41.85514067,-87.66214205
22644,HOMICIDE,25,2016,41.883436982,-87.749059068
23917,HOMICIDE,28,2018,41.865192223,-87.659687336
23121,HOMICIDE,51,2017,41.718856611,-87.572319453
22328,HOMICIDE,73,2016,41.718420034,-87.646786996
21781,HOMICIDE,15,2015,41.946726473,-87.772569826
21180,HOMICIDE,68,2013,41.784481529,-87.634144157
22566,HOMICIDE,69,2016,41.761301866,-87.609116244
24002,HOMICIDE,68,2018,41.771910178,-87.638709117
21228,HOMICIDE,15,2014,41.959055616,-87.753115331
23205,HOMICIDE,43,2017,41.758458173,-87.57002285
23698,HOMICIDE,25,2017,41.882209936,-87.767064116
23721,HOMICIDE,25,2017,41.899695438,-87.76080844
21701,HOMICIDE,25,2014,41.888669945,-87.75169972
24163,HOMICIDE,43,2018,41.763456466,-87.579306774
23301,HOMICIDE,25,2017,41.888660665,-87.748791115
20895,HOMICIDE,29,2013,41.865517528,-87.733718513
21142,HOMICIDE,71,2013,41.737275576,-87.648517108
23245,HOMICIDE,61,2017,41.801355133,-87.645341277
20806,HOMICIDE,44,2013,41.747184808,-87.603851467
24010,HOMICIDE,58,2018,41.820821284,-87.702896654
23278,HOMICIDE,27,2017,41.876997681,-87.696179693
21555,HOMICIDE,24,2014,41.910250378,-87.693843208
24049,HOMICIDE,67,2018,41.789904134,-87.66690798
24293,HOMICIDE,30,2018,41.841800592,-87.732996825
22075,HOMICIDE,25,2015,41.893580201,-87.760594937
23172,HOMICIDE,36,2016,41.823901511,-87.611702199
24067,HOMICIDE,40,2018,41.792425533,-87.622403855
22345,HOMICIDE,69,2016,41.751208402,-87.609563201
23025,HOMICIDE,17,2016,41.948867911,-87.808767445
23398,HOMICIDE,42,2017,41.774582702,-87.598500258
22359,HOMICIDE,25,2016,41.886665074,-87.765089381
23686,HOMICIDE,58,2017,41.823267057,-87.699519339
20761,HOMICIDE,26,2013,41.878857958,-87.726521499
20975,HOMICIDE,29,2013,41.85841763,-87.713973243
22034,HOMICIDE,67,2015,41.786054484,-87.665591164
23730,HOMICIDE,38,2017,41.808341219,-87.619564954
22906,HOMICIDE,67,2016,41.771259949,-87.671272764
22294,HOMICIDE,73,2016,41.700834194,-87.646292979
21947,HOMICIDE,63,2015,41.801060677,-87.6897074
23288,HOMICIDE,25,2017,41.880209594,-87.74526581
23533,HOMICIDE,58,2017,41.823417338,-87.689043285
21458,HOMICIDE,67,2014,41.775142665,-87.675012581
22913,HOMICIDE,67,2016,41.788489307,-87.670915842
20923,HOMICIDE,68,2013,41.776809356,-87.637450077
23304,HOMICIDE,71,2017,41.740467887,-87.666833118
23708,HOMICIDE,52,2017,41.713391403,-87.537692017
23650,HOMICIDE,38,2017,41.808893609,-87.612659283
23848,HOMICIDE,25,2018,41.874574905,-87.754845736
21454,HOMICIDE,26,2014,41.879808008,-87.721966478
24185,HOMICIDE,72,2018,41.717480322,-87.662858447
22972,HOMICIDE,29,2016,41.863793857,-87.710463126
22195,HOMICIDE,30,2015,41.848757483,-87.695358913
24215,HOMICIDE,29,2018,41.851487242,-87.728696242
23333,HOMICIDE,25,2017,41.873849112,-87.762812612
24281,HOMICIDE,67,2015,41.789406165,-87.668112217
20785,HOMICIDE,60,2013,41.82353187,-87.640360088
23274,HOMICIDE,51,2017,41.722572521,-87.566967779
24230,HOMICIDE,67,2018,41.785800797,-87.666800142
22331,HOMICIDE,38,2016,41.803723648,-87.610080131
21888,HOMICIDE,25,2015,41.892234406,-87.749474726
21651,HOMICIDE,55,2013,41.652781271,-87.537457711
22054,HOMICIDE,49,2015,41.698517258,-87.62805289
21183,HOMICIDE,61,2013,41.795023298,-87.660969048
23718,HOMICIDE,19,2017,41.928915462,-87.761241792
21298,HOMICIDE,71,2014,41.747664827,-87.654874605
21088,HOMICIDE,23,2013,41.899093421,-87.718157129
22876,HOMICIDE,3,2016,41.962485564,-87.659593692
23543,HOMICIDE,23,2017,41.904628469,-87.710000257
22161,HOMICIDE,66,2015,41.766453012,-87.687370197
24167,HOMICIDE,8,2018,41.903726889,-87.64259764
24138,HOMICIDE,54,2018,41.658601587,-87.609627647
21124,HOMICIDE,24,2013,41.899842616,-87.7004854
23298,HOMICIDE,25,2017,41.880386082,-87.754073591
21320,HOMICIDE,69,2014,41.766547544,-87.627407259
22037,HOMICIDE,26,2015,41.879807597,-87.721889369
23227,HOMICIDE,46,2017,41.744434016,-87.568254211
21840,HOMICIDE,28,2015,41.866126984,-87.657643628
22886,HOMICIDE,71,2016,41.750470807,-87.655559674
22173,HOMICIDE,68,2015,41.787059439,-87.642934736
22125,HOMICIDE,37,2015,41.818159764,-87.635568188
21465,HOMICIDE,46,2014,41.742254382,-87.544217187
23682,HOMICIDE,57,2017,41.807891225,-87.721862121
21846,HOMICIDE,29,2015,41.866996922,-87.73114209
20957,HOMICIDE,25,2013,41.904402735,-87.748467543
22171,HOMICIDE,23,2015,41.901861668,-87.72627803
22833,HOMICIDE,26,2016,41.876196845,-87.724082848
24162,HOMICIDE,28,2018,41.883486065,-87.642709199
22396,HOMICIDE,67,2016,41.766173335,-87.666281216
23757,HOMICIDE,21,2018,41.944561251,-87.726681812
24366,HOMICIDE,40,2018,41.798450454,-87.616858141
22828,HOMICIDE,25,2016,41.908632274,-87.753469298
22814,HOMICIDE,70,2016,41.739491013,-87.718019287
22223,HOMICIDE,42,2015,41.774837374,-87.612710719
20941,HOMICIDE,59,2013,41.833056345,-87.681461048
22943,HOMICIDE,43,2016,41.763823209,-87.565483757
21233,HOMICIDE,30,2014,41.838688195,-87.727693803
23656,HOMICIDE,66,2017,41.771617312,-87.706608344
