year,round_distance,crime_type,school_id,treatment,avg_total_crimes,avg_school_attendance
2015,200m,BATTERY,609800,0,5,94.85
2015,300m,BATTERY,609800,0,8,94.85
2015,300m+,BATTERY,609800,0,23,94.85
2015,200m,HOMICIDE,609800,0,1,94.85
2015,300m+,HOMICIDE,609800,0,1,94.85
2015,25m,THEFT,609800,0,2,94.85
2015,50m,THEFT,609800,0,1,94.85
2015,200m,THEFT,609800,0,4,94.85
2015,300m,THEFT,609800,0,11,94.85
2015,300m+,THEFT,609800,0,22,94.85
2015,200m,BATTERY,609803,0,1,95.9
2015,300m,BATTERY,609803,0,7,95.9
2015,300m+,BATTERY,609803,0,11,95.9
2015,25m,THEFT,609803,0,2,95.9
2015,200m,THEFT,609803,0,13,95.9
2015,300m,THEFT,609803,0,24,95.9
2015,300m+,THEFT,609803,0,35,95.9
2015,50m,BATTERY,609811,0,2,93.25
2015,100m,BATTERY,609811,0,1,93.25
2015,200m,BATTERY,609811,0,17,93.25
2015,300m,BATTERY,609811,0,26,93.25
2015,300m+,BATTERY,609811,0,19,93.25
2015,200m,THEFT,609811,0,4,93.25
2015,300m,THEFT,609811,0,10,93.25
2015,300m+,THEFT,609811,0,9,93.25
2015,50m,BATTERY,609812,0,3,92.25
2015,100m,BATTERY,609812,0,2,92.25
2015,200m,BATTERY,609812,0,5,92.25
2015,300m,BATTERY,609812,0,21,92.25
2015,300m+,BATTERY,609812,0,39,92.25
2015,200m,HOMICIDE,609812,0,1,92.25
2015,50m,THEFT,609812,0,1,92.25
2015,100m,THEFT,609812,0,5,92.25
2015,200m,THEFT,609812,0,10,92.25
2015,300m,THEFT,609812,0,20,92.25
2015,300m+,THEFT,609812,0,40,92.25
2015,50m,BATTERY,609813,0,1,NA
2015,100m,BATTERY,609813,0,9,NA
2015,200m,BATTERY,609813,0,31,NA
2015,300m,BATTERY,609813,0,34,NA
2015,300m+,BATTERY,609813,0,32,NA
2015,300m,HOMICIDE,609813,0,2,NA
2015,50m,THEFT,609813,0,3,NA
2015,100m,THEFT,609813,0,2,NA
2015,200m,THEFT,609813,0,10,NA
2015,300m,THEFT,609813,0,22,NA
2015,300m+,THEFT,609813,0,22,NA
2015,50m,BATTERY,609815,0,3,94.8
2015,100m,BATTERY,609815,0,5,94.8
2015,200m,BATTERY,609815,0,24,94.8
2015,300m,BATTERY,609815,0,44,94.8
2015,300m+,BATTERY,609815,0,41,94.8
2015,50m,THEFT,609815,0,3,94.8
2015,100m,THEFT,609815,0,5,94.8
2015,200m,THEFT,609815,0,24,94.8
2015,300m,THEFT,609815,0,32,94.8
2015,300m+,THEFT,609815,0,24,94.8
2015,50m,BATTERY,609817,0,3,94
2015,100m,BATTERY,609817,0,1,94
2015,200m,BATTERY,609817,0,6,94
2015,300m,BATTERY,609817,0,9,94
2015,300m+,BATTERY,609817,0,19,94
2015,50m,THEFT,609817,0,1,94
2015,200m,THEFT,609817,0,6,94
2015,300m,THEFT,609817,0,17,94
2015,300m+,THEFT,609817,0,33,94
2015,50m,BATTERY,609819,1,1,92.05
2015,100m,BATTERY,609819,1,5,92.05
2015,200m,BATTERY,609819,1,14,92.05
2015,300m,BATTERY,609819,1,27,92.05
2015,300m+,BATTERY,609819,1,23,92.05
2015,300m,HOMICIDE,609819,1,1,92.05
2015,100m,THEFT,609819,1,1,92.05
2015,200m,THEFT,609819,1,7,92.05
2015,300m,THEFT,609819,1,14,92.05
2015,300m+,THEFT,609819,1,18,92.05
2015,25m,BATTERY,609820,0,1,95.9
2015,200m,BATTERY,609820,0,6,95.9
2015,300m,BATTERY,609820,0,6,95.9
2015,300m+,BATTERY,609820,0,3,95.9
2015,50m,THEFT,609820,0,1,95.9
2015,200m,THEFT,609820,0,18,95.9
2015,300m,THEFT,609820,0,46,95.9
2015,300m+,THEFT,609820,0,36,95.9
2015,25m,BATTERY,609826,0,4,94.15
2015,50m,BATTERY,609826,0,3,94.15
2015,100m,BATTERY,609826,0,2,94.15
2015,200m,BATTERY,609826,0,12,94.15
2015,300m,BATTERY,609826,0,34,94.15
2015,300m+,BATTERY,609826,0,27,94.15
2015,300m+,HOMICIDE,609826,0,2,94.15
2015,25m,THEFT,609826,0,2,94.15
2015,50m,THEFT,609826,0,2,94.15
2015,100m,THEFT,609826,0,2,94.15
2015,200m,THEFT,609826,0,10,94.15
2015,300m,THEFT,609826,0,19,94.15
2015,300m+,THEFT,609826,0,13,94.15
2015,100m,BATTERY,609827,0,2,95.85
2015,200m,BATTERY,609827,0,15,95.85
2015,300m,BATTERY,609827,0,32,95.85
2015,300m+,BATTERY,609827,0,38,95.85
2015,300m+,HOMICIDE,609827,0,1,95.85
2015,100m,THEFT,609827,0,1,95.85
2015,200m,THEFT,609827,0,5,95.85
2015,300m,THEFT,609827,0,19,95.85
2015,300m+,THEFT,609827,0,14,95.85
2015,200m,BATTERY,609828,0,2,95.1
2015,300m,BATTERY,609828,0,14,95.1
2015,300m+,BATTERY,609828,0,6,95.1
2015,300m+,HOMICIDE,609828,0,1,95.1
2015,25m,THEFT,609828,0,1,95.1
2015,50m,THEFT,609828,0,1,95.1
2015,100m,THEFT,609828,0,8,95.1
2015,200m,THEFT,609828,0,25,95.1
2015,300m,THEFT,609828,0,29,95.1
2015,300m+,THEFT,609828,0,27,95.1
2015,25m,BATTERY,609830,0,8,92.95
2015,100m,BATTERY,609830,0,3,92.95
2015,200m,BATTERY,609830,0,27,92.95
2015,300m,BATTERY,609830,0,26,92.95
2015,300m+,BATTERY,609830,0,66,92.95
2015,200m,HOMICIDE,609830,0,1,92.95
2015,25m,THEFT,609830,0,1,92.95
2015,50m,THEFT,609830,0,2,92.95
2015,100m,THEFT,609830,0,2,92.95
2015,200m,THEFT,609830,0,7,92.95
2015,300m,THEFT,609830,0,12,92.95
2015,300m+,THEFT,609830,0,48,92.95
2015,25m,BATTERY,609833,0,2,94.5
2015,200m,BATTERY,609833,0,5,94.5
2015,300m,BATTERY,609833,0,15,94.5
2015,300m+,BATTERY,609833,0,25,94.5
2015,25m,THEFT,609833,0,2,94.5
2015,200m,THEFT,609833,0,3,94.5
2015,300m,THEFT,609833,0,13,94.5
2015,300m+,THEFT,609833,0,20,94.5
2015,100m,BATTERY,609834,0,3,94.85
2015,200m,BATTERY,609834,0,14,94.85
2015,300m,BATTERY,609834,0,26,94.85
2015,300m+,BATTERY,609834,0,27,94.85
2015,25m,THEFT,609834,0,3,94.85
2015,100m,THEFT,609834,0,5,94.85
2015,200m,THEFT,609834,0,11,94.85
2015,300m,THEFT,609834,0,17,94.85
2015,300m+,THEFT,609834,0,13,94.85
2015,50m,BATTERY,609835,0,4,94.2
2015,100m,BATTERY,609835,0,7,94.2
2015,200m,BATTERY,609835,0,18,94.2
2015,300m,BATTERY,609835,0,43,94.2
2015,300m+,BATTERY,609835,0,29,94.2
2015,50m,THEFT,609835,0,1,94.2
2015,100m,THEFT,609835,0,1,94.2
2015,200m,THEFT,609835,0,8,94.2
2015,300m,THEFT,609835,0,17,94.2
2015,300m+,THEFT,609835,0,17,94.2
2015,100m,BATTERY,609837,0,2,93.8
2015,200m,BATTERY,609837,0,20,93.8
2015,300m,BATTERY,609837,0,22,93.8
2015,300m+,BATTERY,609837,0,45,93.8
2015,25m,THEFT,609837,0,2,93.8
2015,100m,THEFT,609837,0,4,93.8
2015,200m,THEFT,609837,0,10,93.8
2015,300m,THEFT,609837,0,15,93.8
2015,300m+,THEFT,609837,0,24,93.8
2015,25m,BATTERY,609842,0,4,96.35
2015,100m,BATTERY,609842,0,6,96.35
2015,200m,BATTERY,609842,0,9,96.35
2015,300m,BATTERY,609842,0,25,96.35
2015,300m+,BATTERY,609842,0,9,96.35
2015,300m+,HOMICIDE,609842,0,2,96.35
2015,25m,THEFT,609842,0,2,96.35
2015,200m,THEFT,609842,0,3,96.35
2015,300m,THEFT,609842,0,15,96.35
2015,300m+,THEFT,609842,0,15,96.35
2015,25m,BATTERY,609844,0,1,91.75
2015,50m,BATTERY,609844,0,3,91.75
2015,100m,BATTERY,609844,0,12,91.75
2015,200m,BATTERY,609844,0,40,91.75
2015,300m,BATTERY,609844,0,46,91.75
2015,300m+,BATTERY,609844,0,36,91.75
2015,50m,THEFT,609844,0,4,91.75
2015,100m,THEFT,609844,0,6,91.75
2015,200m,THEFT,609844,0,16,91.75
2015,300m,THEFT,609844,0,24,91.75
2015,300m+,THEFT,609844,0,24,91.75
2015,50m,BATTERY,609845,0,3,93.45
2015,200m,BATTERY,609845,0,8,93.45
2015,300m,BATTERY,609845,0,15,93.45
2015,300m+,BATTERY,609845,0,38,93.45
2015,200m,THEFT,609845,0,1,93.45
2015,300m,THEFT,609845,0,10,93.45
2015,300m+,THEFT,609845,0,12,93.45
2015,25m,BATTERY,609848,1,15,89.9
2015,50m,BATTERY,609848,1,3,89.9
2015,200m,BATTERY,609848,1,20,89.9
2015,300m,BATTERY,609848,1,30,89.9
2015,300m+,BATTERY,609848,1,45,89.9
2015,300m,HOMICIDE,609848,1,1,89.9
2015,300m+,HOMICIDE,609848,1,1,89.9
2015,25m,THEFT,609848,1,4,89.9
2015,100m,THEFT,609848,1,1,89.9
2015,200m,THEFT,609848,1,9,89.9
2015,300m,THEFT,609848,1,17,89.9
2015,300m+,THEFT,609848,1,10,89.9
2015,25m,BATTERY,609850,0,1,95.3
2015,100m,BATTERY,609850,0,1,95.3
2015,200m,BATTERY,609850,0,20,95.3
2015,300m,BATTERY,609850,0,11,95.3
2015,300m+,BATTERY,609850,0,30,95.3
2015,50m,THEFT,609850,0,6,95.3
2015,100m,THEFT,609850,0,1,95.3
2015,200m,THEFT,609850,0,38,95.3
2015,300m,THEFT,609850,0,56,95.3
2015,300m+,THEFT,609850,0,62,95.3
2015,25m,BATTERY,609851,0,13,95
2015,100m,BATTERY,609851,0,5,95
2015,200m,BATTERY,609851,0,24,95
2015,300m,BATTERY,609851,0,41,95
2015,300m+,BATTERY,609851,0,24,95
2015,300m,HOMICIDE,609851,0,1,95
2015,300m+,HOMICIDE,609851,0,1,95
2015,25m,THEFT,609851,0,11,95
2015,100m,THEFT,609851,0,1,95
2015,200m,THEFT,609851,0,10,95
2015,300m,THEFT,609851,0,9,95
2015,300m+,THEFT,609851,0,9,95
2015,25m,BATTERY,609853,0,3,94.9
2015,100m,BATTERY,609853,0,1,94.9
2015,200m,BATTERY,609853,0,9,94.9
2015,300m,BATTERY,609853,0,20,94.9
2015,300m+,BATTERY,609853,0,26,94.9
2015,300m,HOMICIDE,609853,0,1,94.9
2015,100m,THEFT,609853,0,2,94.9
2015,200m,THEFT,609853,0,17,94.9
2015,300m,THEFT,609853,0,52,94.9
2015,300m+,THEFT,609853,0,60,94.9
2015,50m,BATTERY,609855,0,1,86.05000000000001
2015,100m,BATTERY,609855,0,1,86.05000000000001
2015,200m,BATTERY,609855,0,22,86.05000000000001
2015,300m,BATTERY,609855,0,11,86.05000000000001
2015,300m+,BATTERY,609855,0,26,86.05000000000001
2015,300m+,HOMICIDE,609855,0,1,86.05000000000001
2015,100m,THEFT,609855,0,3,86.05000000000001
2015,200m,THEFT,609855,0,9,86.05000000000001
2015,300m,THEFT,609855,0,3,86.05000000000001
2015,300m+,THEFT,609855,0,21,86.05000000000001
2015,25m,BATTERY,609857,0,2,95.25
2015,200m,BATTERY,609857,0,12,95.25
2015,300m,BATTERY,609857,0,14,95.25
2015,300m+,BATTERY,609857,0,34,95.25
2015,300m+,HOMICIDE,609857,0,1,95.25
2015,25m,THEFT,609857,0,1,95.25
2015,100m,THEFT,609857,0,1,95.25
2015,200m,THEFT,609857,0,14,95.25
2015,300m,THEFT,609857,0,19,95.25
2015,300m+,THEFT,609857,0,30,95.25
2015,25m,BATTERY,609859,0,4,96.45
2015,50m,BATTERY,609859,0,1,96.45
2015,100m,BATTERY,609859,0,2,96.45
2015,200m,BATTERY,609859,0,12,96.45
2015,300m,BATTERY,609859,0,16,96.45
2015,300m+,BATTERY,609859,0,14,96.45
2015,100m,THEFT,609859,0,1,96.45
2015,200m,THEFT,609859,0,7,96.45
2015,300m,THEFT,609859,0,19,96.45
2015,300m+,THEFT,609859,0,16,96.45
2015,50m,BATTERY,609862,0,2,93.9
2015,100m,BATTERY,609862,0,1,93.9
2015,200m,BATTERY,609862,0,8,93.9
2015,300m,BATTERY,609862,0,11,93.9
2015,300m+,BATTERY,609862,0,30,93.9
2015,300m,HOMICIDE,609862,0,1,93.9
2015,200m,THEFT,609862,0,6,93.9
2015,300m,THEFT,609862,0,8,93.9
2015,300m+,THEFT,609862,0,20,93.9
2015,50m,BATTERY,609864,0,1,95.1
2015,100m,BATTERY,609864,0,8,95.1
2015,200m,BATTERY,609864,0,29,95.1
2015,300m,BATTERY,609864,0,31,95.1
2015,300m+,BATTERY,609864,0,45,95.1
2015,300m+,HOMICIDE,609864,0,1,95.1
2015,50m,THEFT,609864,0,1,95.1
2015,100m,THEFT,609864,0,4,95.1
2015,200m,THEFT,609864,0,17,95.1
2015,300m,THEFT,609864,0,11,95.1
2015,300m+,THEFT,609864,0,35,95.1
2015,25m,BATTERY,609865,0,3,95.05
2015,100m,BATTERY,609865,0,6,95.05
2015,200m,BATTERY,609865,0,7,95.05
2015,300m,BATTERY,609865,0,54,95.05
2015,300m+,BATTERY,609865,0,34,95.05
2015,300m+,HOMICIDE,609865,0,1,95.05
2015,25m,THEFT,609865,0,1,95.05
2015,200m,THEFT,609865,0,7,95.05
2015,300m,THEFT,609865,0,51,95.05
2015,300m+,THEFT,609865,0,132,95.05
2015,50m,BATTERY,609867,0,1,NA
2015,100m,BATTERY,609867,0,4,NA
2015,200m,BATTERY,609867,0,24,NA
2015,300m,BATTERY,609867,0,25,NA
2015,300m+,BATTERY,609867,0,23,NA
2015,25m,THEFT,609867,0,1,NA
2015,100m,THEFT,609867,0,2,NA
2015,200m,THEFT,609867,0,20,NA
2015,300m,THEFT,609867,0,39,NA
2015,300m+,THEFT,609867,0,35,NA
2015,50m,BATTERY,609872,0,1,95.55
2015,200m,BATTERY,609872,0,21,95.55
2015,300m,BATTERY,609872,0,26,95.55
2015,300m+,BATTERY,609872,0,30,95.55
2015,300m+,HOMICIDE,609872,0,1,95.55
2015,100m,THEFT,609872,0,2,95.55
2015,200m,THEFT,609872,0,10,95.55
2015,300m,THEFT,609872,0,18,95.55
2015,300m+,THEFT,609872,0,22,95.55
2015,25m,BATTERY,609875,0,4,95.4
2015,100m,BATTERY,609875,0,2,95.4
2015,200m,BATTERY,609875,0,16,95.4
2015,300m,BATTERY,609875,0,10,95.4
2015,300m+,BATTERY,609875,0,15,95.4
2015,25m,THEFT,609875,0,1,95.4
2015,100m,THEFT,609875,0,1,95.4
2015,200m,THEFT,609875,0,19,95.4
2015,300m,THEFT,609875,0,18,95.4
2015,300m+,THEFT,609875,0,33,95.4
2015,25m,BATTERY,609876,0,2,93.25
2015,50m,BATTERY,609876,0,2,93.25
2015,100m,BATTERY,609876,0,3,93.25
2015,200m,BATTERY,609876,0,16,93.25
2015,300m,BATTERY,609876,0,19,93.25
2015,300m+,BATTERY,609876,0,29,93.25
2015,300m,HOMICIDE,609876,0,1,93.25
2015,50m,THEFT,609876,0,1,93.25
2015,200m,THEFT,609876,0,8,93.25
2015,300m,THEFT,609876,0,8,93.25
2015,300m+,THEFT,609876,0,19,93.25
2015,50m,BATTERY,609883,0,1,96.2
2015,200m,BATTERY,609883,0,14,96.2
2015,300m,BATTERY,609883,0,22,96.2
2015,300m+,BATTERY,609883,0,39,96.2
2015,50m,THEFT,609883,0,1,96.2
2015,100m,THEFT,609883,0,2,96.2
2015,200m,THEFT,609883,0,5,96.2
2015,300m,THEFT,609883,0,30,96.2
2015,300m+,THEFT,609883,0,48,96.2
2015,50m,BATTERY,609885,0,1,97.55
2015,100m,BATTERY,609885,0,5,97.55
2015,200m,BATTERY,609885,0,11,97.55
2015,300m,BATTERY,609885,0,33,97.55
2015,300m+,BATTERY,609885,0,29,97.55
2015,200m,HOMICIDE,609885,0,2,97.55
2015,300m+,HOMICIDE,609885,0,1,97.55
2015,25m,THEFT,609885,0,2,97.55
2015,100m,THEFT,609885,0,2,97.55
2015,200m,THEFT,609885,0,7,97.55
2015,300m,THEFT,609885,0,15,97.55
2015,300m+,THEFT,609885,0,14,97.55
2015,200m,BATTERY,609887,0,5,94.15
2015,300m,BATTERY,609887,0,13,94.15
2015,300m+,BATTERY,609887,0,29,94.15
2015,300m+,HOMICIDE,609887,0,1,94.15
2015,25m,THEFT,609887,0,2,94.15
2015,200m,THEFT,609887,0,5,94.15
2015,300m,THEFT,609887,0,14,94.15
2015,300m+,THEFT,609887,0,25,94.15
2015,25m,BATTERY,609891,0,11,93.15
2015,200m,BATTERY,609891,0,32,93.15
2015,300m,BATTERY,609891,0,40,93.15
2015,300m+,BATTERY,609891,0,54,93.15
2015,200m,THEFT,609891,0,29,93.15
2015,300m,THEFT,609891,0,29,93.15
2015,300m+,THEFT,609891,0,37,93.15
2015,25m,BATTERY,609896,0,1,95.25
2015,200m,BATTERY,609896,0,2,95.25
2015,300m,BATTERY,609896,0,6,95.25
2015,300m+,BATTERY,609896,0,6,95.25
2015,25m,THEFT,609896,0,6,95.25
2015,100m,THEFT,609896,0,7,95.25
2015,200m,THEFT,609896,0,20,95.25
2015,300m,THEFT,609896,0,35,95.25
2015,300m+,THEFT,609896,0,40,95.25
2015,25m,BATTERY,609903,0,4,94.85
2015,50m,BATTERY,609903,0,1,94.85
2015,200m,BATTERY,609903,0,8,94.85
2015,300m,BATTERY,609903,0,22,94.85
2015,300m+,BATTERY,609903,0,11,94.85
2015,25m,HOMICIDE,609903,0,1,94.85
2015,25m,THEFT,609903,0,1,94.85
2015,200m,THEFT,609903,0,2,94.85
2015,300m,THEFT,609903,0,19,94.85
2015,300m+,THEFT,609903,0,10,94.85
2015,50m,BATTERY,609907,0,1,96.55
2015,100m,BATTERY,609907,0,2,96.55
2015,200m,BATTERY,609907,0,38,96.55
2015,300m,BATTERY,609907,0,17,96.55
2015,300m+,BATTERY,609907,0,27,96.55
2015,300m+,HOMICIDE,609907,0,1,96.55
2015,100m,THEFT,609907,0,3,96.55
2015,200m,THEFT,609907,0,12,96.55
2015,300m,THEFT,609907,0,14,96.55
2015,300m+,THEFT,609907,0,20,96.55
2015,50m,BATTERY,609908,0,1,94.35
2015,100m,BATTERY,609908,0,1,94.35
2015,200m,BATTERY,609908,0,2,94.35
2015,300m,BATTERY,609908,0,5,94.35
2015,300m+,BATTERY,609908,0,29,94.35
2015,200m,THEFT,609908,0,6,94.35
2015,300m,THEFT,609908,0,16,94.35
2015,300m+,THEFT,609908,0,18,94.35
2015,200m,BATTERY,609909,0,13,NA
2015,300m,BATTERY,609909,0,9,NA
2015,300m+,BATTERY,609909,0,20,NA
2015,200m,HOMICIDE,609909,0,1,NA
2015,25m,THEFT,609909,0,2,NA
2015,100m,THEFT,609909,0,2,NA
2015,200m,THEFT,609909,0,4,NA
2015,300m,THEFT,609909,0,19,NA
2015,300m+,THEFT,609909,0,23,NA
2015,100m,BATTERY,609918,0,2,94.65
2015,200m,BATTERY,609918,0,13,94.65
2015,300m,BATTERY,609918,0,23,94.65
2015,300m+,BATTERY,609918,0,28,94.65
2015,25m,THEFT,609918,0,4,94.65
2015,100m,THEFT,609918,0,3,94.65
2015,200m,THEFT,609918,0,12,94.65
2015,300m,THEFT,609918,0,20,94.65
2015,300m+,THEFT,609918,0,36,94.65
2015,50m,BATTERY,609920,0,2,95.1
2015,100m,BATTERY,609920,0,2,95.1
2015,200m,BATTERY,609920,0,34,95.1
2015,300m,BATTERY,609920,0,22,95.1
2015,300m+,BATTERY,609920,0,68,95.1
2015,300m+,HOMICIDE,609920,0,1,95.1
2015,50m,THEFT,609920,0,1,95.1
2015,100m,THEFT,609920,0,1,95.1
2015,200m,THEFT,609920,0,30,95.1
2015,300m,THEFT,609920,0,12,95.1
2015,300m+,THEFT,609920,0,34,95.1
2015,50m,BATTERY,609921,0,1,94.3
2015,100m,BATTERY,609921,0,2,94.3
2015,200m,BATTERY,609921,0,7,94.3
2015,300m,BATTERY,609921,0,35,94.3
2015,300m+,BATTERY,609921,0,36,94.3
2015,200m,HOMICIDE,609921,0,1,94.3
2015,300m,HOMICIDE,609921,0,2,94.3
2015,100m,THEFT,609921,0,5,94.3
2015,200m,THEFT,609921,0,7,94.3
2015,300m,THEFT,609921,0,11,94.3
2015,300m+,THEFT,609921,0,14,94.3
2015,100m,BATTERY,609922,0,7,96.05
2015,200m,BATTERY,609922,0,27,96.05
2015,300m,BATTERY,609922,0,24,96.05
2015,300m+,BATTERY,609922,0,21,96.05
2015,300m+,HOMICIDE,609922,0,1,96.05
2015,100m,THEFT,609922,0,1,96.05
2015,200m,THEFT,609922,0,8,96.05
2015,300m,THEFT,609922,0,8,96.05
2015,300m+,THEFT,609922,0,12,96.05
2015,25m,BATTERY,609924,0,3,94.8
2015,100m,BATTERY,609924,0,3,94.8
2015,200m,BATTERY,609924,0,10,94.8
2015,300m,BATTERY,609924,0,33,94.8
2015,300m+,BATTERY,609924,0,19,94.8
2015,100m,THEFT,609924,0,3,94.8
2015,200m,THEFT,609924,0,5,94.8
2015,300m,THEFT,609924,0,16,94.8
2015,300m+,THEFT,609924,0,11,94.8
2015,25m,BATTERY,609925,0,5,96.1
2015,50m,BATTERY,609925,0,2,96.1
2015,100m,BATTERY,609925,0,5,96.1
2015,200m,BATTERY,609925,0,26,96.1
2015,300m,BATTERY,609925,0,66,96.1
2015,300m+,BATTERY,609925,0,83,96.1
2015,200m,HOMICIDE,609925,0,1,96.1
2015,300m+,HOMICIDE,609925,0,1,96.1
2015,25m,THEFT,609925,0,1,96.1
2015,50m,THEFT,609925,0,1,96.1
2015,100m,THEFT,609925,0,1,96.1
2015,200m,THEFT,609925,0,9,96.1
2015,300m,THEFT,609925,0,24,96.1
2015,300m+,THEFT,609925,0,23,96.1
2015,200m,BATTERY,609926,0,8,94.05
2015,300m,BATTERY,609926,0,16,94.05
2015,300m+,BATTERY,609926,0,82,94.05
2015,25m,THEFT,609926,0,2,94.05
2015,100m,THEFT,609926,0,5,94.05
2015,200m,THEFT,609926,0,21,94.05
2015,300m,THEFT,609926,0,36,94.05
2015,300m+,THEFT,609926,0,98,94.05
2015,25m,BATTERY,609928,0,4,92.95
2015,200m,BATTERY,609928,0,16,92.95
2015,300m,BATTERY,609928,0,14,92.95
2015,300m+,BATTERY,609928,0,31,92.95
2015,25m,THEFT,609928,0,1,92.95
2015,100m,THEFT,609928,0,1,92.95
2015,200m,THEFT,609928,0,15,92.95
2015,300m,THEFT,609928,0,19,92.95
2015,300m+,THEFT,609928,0,28,92.95
2015,25m,BATTERY,609929,0,2,94.55
2015,50m,BATTERY,609929,0,5,94.55
2015,100m,BATTERY,609929,0,2,94.55
2015,200m,BATTERY,609929,0,15,94.55
2015,300m,BATTERY,609929,0,22,94.55
2015,300m+,BATTERY,609929,0,32,94.55
2015,100m,THEFT,609929,0,2,94.55
2015,200m,THEFT,609929,0,13,94.55
2015,300m,THEFT,609929,0,14,94.55
2015,300m+,THEFT,609929,0,25,94.55
2015,25m,BATTERY,609930,0,2,95.75
2015,100m,BATTERY,609930,0,3,95.75
2015,200m,BATTERY,609930,0,20,95.75
2015,300m,BATTERY,609930,0,34,95.75
2015,300m+,BATTERY,609930,0,33,95.75
2015,300m+,HOMICIDE,609930,0,1,95.75
2015,25m,THEFT,609930,0,2,95.75
2015,50m,THEFT,609930,0,2,95.75
2015,100m,THEFT,609930,0,7,95.75
2015,200m,THEFT,609930,0,9,95.75
2015,300m,THEFT,609930,0,22,95.75
2015,300m+,THEFT,609930,0,15,95.75
2015,25m,BATTERY,609933,0,6,88.9
2015,50m,BATTERY,609933,0,2,88.9
2015,100m,BATTERY,609933,0,2,88.9
2015,200m,BATTERY,609933,0,70,88.9
2015,300m,BATTERY,609933,0,24,88.9
2015,300m+,BATTERY,609933,0,34,88.9
2015,200m,HOMICIDE,609933,0,2,88.9
2015,50m,THEFT,609933,0,3,88.9
2015,100m,THEFT,609933,0,4,88.9
2015,200m,THEFT,609933,0,28,88.9
2015,300m,THEFT,609933,0,36,88.9
2015,300m+,THEFT,609933,0,150,88.9
2015,200m,BATTERY,609941,1,2,94.4
2015,300m,BATTERY,609941,1,27,94.4
2015,300m+,BATTERY,609941,1,23,94.4
2015,300m+,HOMICIDE,609941,1,1,94.4
2015,50m,THEFT,609941,1,2,94.4
2015,200m,THEFT,609941,1,4,94.4
2015,300m,THEFT,609941,1,5,94.4
2015,300m+,THEFT,609941,1,8,94.4
2015,100m,BATTERY,609942,0,4,96
2015,200m,BATTERY,609942,0,4,96
2015,300m,BATTERY,609942,0,9,96
2015,300m+,BATTERY,609942,0,21,96
2015,25m,THEFT,609942,0,3,96
2015,100m,THEFT,609942,0,2,96
2015,200m,THEFT,609942,0,12,96
2015,300m,THEFT,609942,0,36,96
2015,300m+,THEFT,609942,0,64,96
2015,25m,BATTERY,609945,0,1,96.3
2015,50m,BATTERY,609945,0,3,96.3
2015,100m,BATTERY,609945,0,3,96.3
2015,200m,BATTERY,609945,0,18,96.3
2015,300m,BATTERY,609945,0,40,96.3
2015,300m+,BATTERY,609945,0,31,96.3
2015,300m,HOMICIDE,609945,0,2,96.3
2015,100m,THEFT,609945,0,4,96.3
2015,200m,THEFT,609945,0,43,96.3
2015,300m,THEFT,609945,0,149,96.3
2015,300m+,THEFT,609945,0,64,96.3
2015,25m,BATTERY,609951,0,2,93.45
2015,100m,BATTERY,609951,0,1,93.45
2015,200m,BATTERY,609951,0,5,93.45
2015,300m,BATTERY,609951,0,26,93.45
2015,300m+,BATTERY,609951,0,24,93.45
2015,300m,HOMICIDE,609951,0,1,93.45
2015,300m+,HOMICIDE,609951,0,1,93.45
2015,25m,THEFT,609951,0,5,93.45
2015,50m,THEFT,609951,0,1,93.45
2015,100m,THEFT,609951,0,1,93.45
2015,200m,THEFT,609951,0,11,93.45
2015,300m,THEFT,609951,0,11,93.45
2015,300m+,THEFT,609951,0,25,93.45
2015,100m,BATTERY,609959,0,2,98.75
2015,200m,BATTERY,609959,0,5,98.75
2015,300m,BATTERY,609959,0,10,98.75
2015,300m+,BATTERY,609959,0,29,98.75
2015,100m,THEFT,609959,0,3,98.75
2015,200m,THEFT,609959,0,19,98.75
2015,300m,THEFT,609959,0,11,98.75
2015,300m+,THEFT,609959,0,36,98.75
2015,25m,BATTERY,609961,0,2,93.9
2015,100m,BATTERY,609961,0,3,93.9
2015,200m,BATTERY,609961,0,13,93.9
2015,300m,BATTERY,609961,0,48,93.9
2015,300m+,BATTERY,609961,0,43,93.9
2015,200m,HOMICIDE,609961,0,1,93.9
2015,300m,HOMICIDE,609961,0,1,93.9
2015,25m,THEFT,609961,0,1,93.9
2015,100m,THEFT,609961,0,1,93.9
2015,200m,THEFT,609961,0,12,93.9
2015,300m,THEFT,609961,0,30,93.9
2015,300m+,THEFT,609961,0,10,93.9
2015,200m,BATTERY,609963,0,1,94.15
2015,300m,BATTERY,609963,0,6,94.15
2015,300m+,BATTERY,609963,0,4,94.15
2015,50m,THEFT,609963,0,1,94.15
2015,100m,THEFT,609963,0,2,94.15
2015,200m,THEFT,609963,0,15,94.15
2015,300m,THEFT,609963,0,18,94.15
2015,300m+,THEFT,609963,0,24,94.15
2015,50m,BATTERY,609964,1,1,95.35
2015,200m,BATTERY,609964,1,18,95.35
2015,300m,BATTERY,609964,1,28,95.35
2015,300m+,BATTERY,609964,1,28,95.35
2015,300m,HOMICIDE,609964,1,1,95.35
2015,100m,THEFT,609964,1,3,95.35
2015,200m,THEFT,609964,1,46,95.35
2015,300m,THEFT,609964,1,9,95.35
2015,300m+,THEFT,609964,1,37,95.35
2015,25m,BATTERY,609966,0,2,94.45
