school_id,school_nm,grades,sch_type,x,y,year
610110,WELLS ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.6197796604,41.8273552668,2016
610111,PALMER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7392129454,41.9732893932,2016
610112,PARKER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.634085856,41.7707797959,2016
610115,PARK MANOR,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.611545593,41.7664765433,2016
610116,PARKSIDE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5829543828,41.7685551903,2016
610117,PASTEUR,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.7326664552,41.7868953774,2016
610120,PECK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.7192162611,41.7878989707,2016
610121,IRVING,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.6836156512,41.8715954924,2016
610122,PEIRCE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.665850037,41.9834557923,2016
610123,PENN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.7223855479,41.85837242,2016
610124,WASHINGTON H ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5962566167,41.7285341429,2016
610125,RUIZ,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.6807445348,41.84810094,2016
610126,PERSHING,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.6183376537,41.8365269539,2016
610127,PETERSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7125825777,41.9815571388,2016
610128,GARVEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.6475771652,41.7066028598,2016
610129,PICKARD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.6832907427,41.8529003952,2016
610130,PIRIE,"PK, K, 1, 2, 3, 4, 5, 6",Network 12,-87.6078911371,41.7403402337,2016
610131,PLAMONDON,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.692525751,41.8602588997,2016
610132,POE,"K, 1, 2, 3, 4, 5, 6",Network 13,-87.6064191734,41.7026300016,2016
610133,WARD L,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.718797293,41.8932356109,2016
610135,PORTAGE PARK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7610070035,41.9569876374,2016
610136,PRESCOTT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.6695275043,41.9288411008,2016
610137,PRUSSING,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7724141663,41.9656190717,2016
610138,PULASKI,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.6838014306,41.9184862786,2016
610139,PULLMAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.6094309674,41.688819353,2016
610141,RAVENSWOOD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6709224192,41.9607456926,2016
610142,RAY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.594752072,41.792347881,2016
610143,REAVIS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.6049254304,41.8041737918,2016
610144,REILLY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.7195405442,41.9410939907,2016
610145,REINBERG,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7689826188,41.943018896,2016
610146,REVERE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.6001768233,41.7641958651,2016
610147,ROGERS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6971853937,42.0152650464,2016
610148,CHAVEZ,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.6660369342,41.8071428314,2016
610152,RUGGLES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.6180664474,41.751945576,2016
610153,RYDER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6388427003,41.7353793902,2016
610155,SAUGANASH,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7459514444,41.9911692465,2016
610157,SAWYER,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.7050057805,41.7974982031,2016
610158,SAYRE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.7987207051,41.9141506301,2016
610159,SCAMMON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7321787777,41.941677604,2016
610163,STOCK,PK,Network 1,-87.8141946545,42.0168916414,2016
610165,SCHUBERT,"PK, K, 1, 2, 3, 4, 5",Network 3,-87.7611904688,41.9304033163,2016
610167,SEWARD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.6687720115,41.8103332409,2016
610170,COLUMBIA EXPLORERS,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.7041985911,41.81106861,2016
610171,MIRELES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5527879444,41.7317169166,2016
610172,SHERMAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.6502214457,41.7997662061,2016
610173,SHERWOOD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6322793823,41.7908002441,2016
610174,SHIELDS,"PK, K, 1, 2, 3, 4",Network 8,-87.6896472352,41.8159094867,2016
610175,SHOESMITH,"K, 1, 2, 3, 4, 5, 6",Network 9,-87.5939049416,41.8042940166,2016
610176,SHOOP,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.658669052,41.6909188771,2016
610177,SKINNER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.6594189762,41.879102543,2016
610178,SCHMID,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5969318818,41.716988872500004,2016
610179,SMYSER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.7819745375,41.9588680364,2016
610180,SMYTH,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.6534450267,41.8653510189,2016
610182,SOLOMON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7240426331,41.9939423333,2016
610183,SPENCER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.750444731,41.8848763985,2016
610185,STEVENSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.7316656849,41.7471068794,2016
610188,DUNNE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.6399736042,41.6964961637,2016
610191,STONE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6847927859,41.9953590518,2016
610192,STOWE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.7133175007,41.9119380797,2016
610193,NEW SULLIVAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5429276084,41.7438285248,2016
610194,SUMNER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.7335239511,41.8708283793,2016
610195,SUTHERLAND,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.6768211726,41.7114450713,2016
610196,SWIFT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6582960803,41.989139061,2016
610197,TALCOTT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.6737227247,41.8924046121,2016
610198,TAYLOR,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.5329707675,41.7154703761,2016
610199,COLEMON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.6581108389,41.6775054472,2016
610200,THORP J,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5442799763,41.7333242385,2016
610201,THORP O,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7776312947,41.9485713123,2016
610202,TILTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.7305663846,41.8841022421,2016
610203,TONTI,"PK, K, 1, 2, 3, 4, 5",ISP,-87.708179184,41.7875232301,2016
610206,TWAIN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.7589284007,41.799046398,2016
610207,VANDERPOEL,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.6655586213,41.7208170345,2016
610208,LAVIZZO,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.6271476879,41.6962623479,2016
610209,VOLTA,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7246052241,41.971634002,2016
610212,ALBANY PARK,"7, 8",Network 1,-87.7106087887,41.9715044438,2016
610213,WADSWORTH,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.6010181128,41.7734778983,2016
610215,MADERO,"6, 7, 8",Network 7,-87.7050642601,41.8409569116,2016
610216,WALSH,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.6480861742,41.8548357475,2016
610217,WARD J,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.6353557886,41.8439800899,2016
610218,WARREN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5753525488,41.7267629091,2016
610219,WASHINGTON G ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.5360152992,41.6881314842,2016
610220,WATERS,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6913325114,41.9643654042,2016
610221,WEBSTER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.7275243744,41.8699158586,2016
610223,WENTWORTH,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6582048363,41.7650758965,2016
610225,WHISTLER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.6553838211,41.6839070105,2016
610226,SANDOVAL,"PK, K, 1, 2, 3, 4, 5",Network 8,-87.7109873318,41.7923460846,2016
610227,WHITNEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.7255456427,41.8400804273,2016
610228,WHITTIER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.6733916543,41.850480887,2016
610229,PRITZKER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.6777609807,41.9070530051,2016
610230,WILDWOOD,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7783448615,42.0074906702,2016
610231,NATIONAL TEACHERS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.6293083298,41.8527997703,2016
610234,YATES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.7002803126,41.9150385479,2016
610235,YOUNG ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.767142846,41.9067905746,2016
610237,BEETHOVEN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.6271368054,41.8091347577,2016
610238,BOND,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6530177863,41.7653605665,2016
610239,DALEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.6722064022,41.8023428683,2016
610242,BRENNEMANN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6497491652,41.9599841555,2016
610244,CLARK HS,"9, 10, 11, 12",Network 3,-87.7533248713,41.8728850058,2016
610245,DOUGLASS HS,"9, 10, 11, 12",Network 3,-87.7676684556,41.8903686298,2016
610246,BEASLEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.6256915785,41.7984649601,2016
610248,CHICAGO ACADEMY ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.7781868027,41.9430559201,2016
610249,TALMAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.6902608388,41.7940480514,2016
610250,SALAZAR,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.6336324338,41.9014165345,2016
610251,CATHER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.699187009,41.8829499246,2016
610252,DETT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.6803149666,41.8798698209,2016
610254,DVORAK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.7157435718,41.858883447,2016
610256,ROBINSON,"PK, K, 1, 2, 3",Network 9,-87.599066771,41.8173493275,2016
610257,MORTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.7051078305,41.8891781353,2016
610263,DULLES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.6172141791,41.7799004944,2016
610268,ASHE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.601174408,41.740183791,2016
610269,MCCUTCHEON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6547584479,41.9709490829,2016
610271,JENSEN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.7022410526,41.8738149475,2016
610274,JOHNSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.7031387627,41.8618361919,2016
610276,MOLLISON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.6166179441,41.8143582835,2016
610279,TANNER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.6067910352,41.7606726358,2016
610281,POWELL,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5567892488,41.7603318004,2016
610282,MCNAIR,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.7467307791,41.8978190699,2016
610284,NEW FIELD,"PK, K, 1, 2, 3, 4",Network 2,-87.6731683286,42.0077025709,2016
610287,ASHBURN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.709609682,41.7423505671,2016
610290,MAYS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6372773472,41.7727274977,2016
610291,LEE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.7288842929,41.7753053874,2016
610293,MELODY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.7246612313,41.8787989327,2016
610295,HIGGINS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.6469940379,41.6810313703,2016
610298,LENART,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.6280403632,41.7471859183,2016
610299,KING ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6413345407,41.76533498,2016
610300,WESTCOTT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6347505165,41.7488682253,2016
610304,PHOENIX MILITARY HS,"9, 10, 11, 12",Service Leadership Academies,-87.6869602182,41.8791182319,2016
610305,LELAND,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.7492755545,41.873586781,2016
610308,RUDOLPH,"PK, K, 1, 2, 3, 4, 5",Network 6,-87.6694767092,41.8835681689,2016
610312,MCDOWELL,"PK, K, 1, 2, 3, 4, 5",ISP,-87.5895894985,41.7331323135,2016
610313,DE DIEGO,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.6857562038,41.905293854,2016
610315,WHITE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.6505385419,41.6723094068,2016
610316,EARHART,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5821817378,41.7261074556,2016
610317,BRIGHTON PARK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.6920769301,41.8239000006,2016
610319,EVERGREEN,"6, 7, 8",Network 8,-87.6678165117,41.8293556195,2016
610321,MARSHALL MIDDLE,"7, 8",Network 1,-87.7199881172,41.9524918613,2016
610323,BOWEN HS,"9, 10, 11, 12",Network 12,-87.5575500338,41.7346267205,2016
610325,LOGANDALE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.7080408765,41.9339701963,2016
610329,OROZCO,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.6752104589,41.8577548099,2016
610334,RABY HS,"9, 10, 11, 12",Network 5,-87.7154231199,41.8862100602,2016
610339,STAGG,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.6492166936,41.7589247325,2016
610340,CHICAGO ACADEMY HS,"9, 10, 11, 12",AUSL,-87.776846566,41.9430544911,2016
610342,SABIN,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.6830499419,41.9068158099,2016
610345,WOODSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.6084187685,41.8144987958,2016
610347,CLAREMONT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.6810611977,41.7775105081,2016
610350,BLACK,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5766429511,41.7296923616,2016
610352,DURKIN PARK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.7299552924,41.7388439414,2016
610353,CALMECA,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.7116536406,41.824377328,2016
610354,NORTH RIVER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7071507282,41.9617210567,2016
610355,COURTENAY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6638529631,41.9623077725,2016
610357,SPRY HS,"9, 10, 11, 12",Network 7,-87.6989461065,41.8477616949,2016
610362,EVERS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6393054689,41.7156653583,2016
610363,DISNEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.646082744,41.9568161311,2016
610364,DUBOIS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.6143200102,41.6537329815,2016
610366,WACKER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6480443235,41.7161932964,2016
610367,DEPRIEST,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.7662975545,41.8779788337,2016
610368,HUGHES L,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.6298686596,41.7053423219,2016
610369,JACKSON M,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6467667344,41.7341254729,2016
610380,WILLIAMS HS,"9, 10, 11, 12",Network 9,-87.6250299796,41.8061175976,2016
610381,BRONZEVILLE HS,"9, 10, 11, 12",Network 9,-87.6250044684,41.8052041712,2016
610383,SOCIAL JUSTICE HS,"9, 10, 11, 12",Network 7,-87.7352994693,41.8335072752,2016
610384,INFINITY HS,"9, 10, 11, 12",Network 7,-87.7352779616,41.8361688187,2016
610385,MULTICULTURAL HS,"9, 10, 11, 12",Network 7,-87.735283297,41.8352818736,2016
610386,PEACE AND EDUCATION HS,"10, 11, 12",ISP,-87.667377765,41.8035147163,2016
610389,ORR HS,"9, 10, 11, 12",AUSL,-87.7266595905,41.8945467196,2016
610390,RICKOVER MILITARY HS,"9, 10, 11, 12",Service Leadership Academies,-87.6657885085,41.9890207103,2016
610391,LINDBLOM HS,"7, 8, 9, 10, 11, 12",Network 11,-87.6716618496,41.7820408037,2016
610392,WORLD LANGUAGE HS,"9, 10, 11, 12",Network 7,-87.7352922173,41.8343966172,2016
610394,UPLIFT HS,"9, 10, 11, 12",Network 2,-87.6524733456,41.9655474617,2016
610396,TARKINGTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.7064446486,41.764407076,2016
610402,DEVRY HS,"11, 12",Network 4,-87.6907613919,41.9413876406,2016
610405,SUDER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.6776361123,41.8832145174,2016
610499,COLLINS HS,"9, 10, 11, 12",AUSL,-87.7020415858,41.8641485677,2016
610503,FRAZIER PROSPECTIVE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.7272443784,41.8669796277,2016
610504,THOMAS,PK,Network 8,-87.67754185,41.8277749136,2016
610506,TEAM HS,"9, 10, 11, 12",Network 11,-87.6330187904,41.781484904,2016
610513,AIR FORCE HS,"9, 10, 11, 12",Service Leadership Academies,-87.6327569831,41.8281453229,2016
610518,VOISE HS,"9, 10, 11, 12",Network 3,-87.7619163727,41.8859932873,2016
610520,LASALLE II,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.6736960317,41.9029144573,2016
610521,DAVIS M,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6665298832,41.771221112,2016
610523,EDISON PARK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.813771234,41.9942379505,2016
610524,ALCOTT HS,"9, 10, 11, 12",Network 4,-87.6805620126,41.9357945564,2016
610529,OGDEN HS,"6, 7, 8, 9, 10, 11, 12",Network 6,-87.6594046844,41.8935476387,2016
610530,SOUTH SHORE ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5903961021,41.7677551095,2016
610532,HERNANDEZ,"6, 7, 8",Network 8,-87.7113699213,41.7934793301,2016
610533,PRIETO,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.7657805713,41.9213175825,2016
610534,SKINNER NORTH,"K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.6448414948,41.9051091197,2016
610539,CAMRAS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.770127258,41.9349306229,2016
610541,LORCA,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.7247831236,41.9400259141,2016
610542,WEST RIDGE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.7059172053,42.002958995,2016
610543,SOLORIO HS,"9, 10, 11, 12",AUSL,-87.7110588222,41.7952005554,2016
610544,AZUELA,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.7399202338,41.7710790727,2016
610547,SOUTH SHORE INTL HS,"9, 10, 11, 12",Network 12,-87.5763526378,41.7587916634,2016
610548,STEM,"K, 1, 2, 3, 4, 5, 6, 7",Network 6,-87.6649691328,41.8685758794,2016
610555,BANNER WEST HS,"9, 10, 11, 12",Options,-87.754064053,41.8956777258,2016
610557,PATHWAYS - ASHBURN HS,"9, 10, 11, 12",Options,-87.7040600678,41.7352390227,2016
610558,GOODE HS,"9, 10, 11, 12",Network 10,-87.7073453481,41.7537498025,2016
610559,SHIELDS MIDDLE,"5, 6, 7, 8",Network 8,-87.6897797727,41.8064914117,2016
610561,CRANE MEDICAL HS,"9, 10, 11",Network 6,-87.6833013466,41.876947444,2016
610563,BACK OF THE YARDS HS,"9, 10, 11",Network 8,-87.6775413679,41.8084125434,2016
610564,DISNEY II HS,"7, 8, 9, 10, 11",ISP,-87.7213635113,41.9524876702,2016
610565,CAMELOT - EXCEL ENGLEWOOD HS,"9, 10, 11, 12",Options,-87.6491243469,41.7638959741,2016
610566,MAGIC JOHNSON - N LAWNDALE HS,"9, 10, 11, 12",Options,-87.706603676,41.8664778516,2016
610567,MAGIC JOHNSON - ROSELAND HS,"9, 10, 11, 12",Options,-87.6426969686,41.6951598398,2016
610568,PATHWAYS - AVONDALE HS,"9, 10, 11, 12",Options,-87.7052063219,41.9394332099,2016
610569,OMBUDSMAN - NORTHWEST HS,"9, 10, 11, 12",Options,-87.8066817721,42.0171712398,2016
610570,OMBUDSMAN - SOUTH HS,"9, 10, 11, 12",Options,-87.6836345308,41.7830265814,2016
610571,OMBUDSMAN - WEST HS,"9, 10, 11, 12",Options,-87.6878422951,41.8746729951,2016
610582,MAGIC JOHNSON - ENGLEWOOD HS,"9, 10, 11, 12",Options,-87.6462839753,41.7687290912,2016
610580,MAGIC JOHNSON - HUMBOLDT PK HS,"9, 10, 11, 12",Options,-87.6878889935,41.902925032,2016
400168,GREAT LAKES,"K, 1, 2",Charter,-87.5599069021,41.7426713826,2016
610572,CAMELOT SAFE ES,"4, 5, 6, 7, 8",Options,-87.5505127598,41.7531171418,2016
609774,ALCOTT ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.6464131368,41.9298498528,2016
610184,SPRY ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.7001844722,41.8477467228,2016
610101,OGDEN ES,"K, 1, 2, 3, 4, 5",Network 6,-87.6292965694,41.8999764899,2016
610515,DISNEY II ES,"PK, K, 1, 2, 3, 4, 5, 6",Network 1,-87.7306783761,41.9504605062,2016
610573,CAMELOT SAFE HS,"9, 10, 11, 12",Options,-87.551803552,41.7531149017,2016
610585,CAMELOT SAFE - GARFIELD HS,"9, 10, 11, 12",Options,-87.7394846885,41.8845032678,2016
610581,MAGIC JOHNSON - BRAINERD HS,"9, 10, 11, 12",Options,-87.6631397298,41.7314923027,2016
610584,CAMELOT SAFE - GARFIELD ES,"6, 7, 8",Options,-87.7394839062,41.883605685,2016
400172,ASPIRA - BUSINESS & FINANCE HS,9,Charter,-87.7182041438,41.9357264671,2016
400178,MOVING EVEREST,"K, 1",Charter,-87.7554243539,41.8882625811,2016
610586,SOUTHEAST,"K, 1, 2, 3, 4, 5, 6",Network 13,-87.5279850772,41.7048585914,2016
400179,NOBLE - MANSUETO HS,"9, 10, 11, 12",Charter,-87.7280034887,41.8001359772,2016
400180,KIPP ONE,"K, 5",Charter,-87.7266148,41.8938050376,2016
610587,DYETT ARTS HS,9,Network 9,-87.6122391052,41.8012041667,2016
400142,YCCS - VIRTUAL HS,"10, 11, 12",Options,-87.6741384018,41.8763167281,2016
400038,COMMUNITY SERVICES WEST HS,"11, 12",Options,-87.6265415967,41.8854644373,2016
400070,PROLOGUE - EARLY COLLEGE HS,"9, 10, 11, 12",Options,-87.6635408085,41.9030701803,2016
400009,GLOBAL CITIZENSHIP,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7400974358,41.8075785077,2017
400010,ACE TECH HS,"9, 10, 11, 12",Charter,-87.6258490365,41.7961215104,2017
400011,LOCKE A,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7052345259,41.877248353,2017
400013,ASPIRA - EARLY COLLEGE HS,"9, 10, 11, 12",Charter,-87.7270956585,41.9372982853,2017
400017,ASPIRA - HAUGAN,"6, 7, 8",Charter,-87.7218246652,41.966405668,2017
400021,CATALYST - CIRCLE ROCK,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7653219783,41.8823222217,2017
400022,CHIARTS HS,"9, 10, 11, 12",Contract,-87.6949450118,41.8993765732,2017
400023,CICS - AVALON/SOUTH SHORE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.5879276415,41.7431794206,2017
400024,CICS - BASIL,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6702426573,41.7940428645,2017
400025,CICS - BUCKTOWN,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6813579649,41.9224146299,2017
400026,CICS - LOOMIS,"K, 1, 2",Charter,-87.6575610586,41.7202464238,2017
400027,CICS - IRVING PARK,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7104924285,41.9508912755,2017
